17K-17285#Tỉnh Nam Định:Tỉnh Thanh Hóa#,Xã Phương Định (Huyện Trực Ninh- Tỉnh Nam Định),Xã Trung Đông (Huyện Trực Ninh- Tỉnh Nam Định),Xã Đồng Sơn (Huyện Nam Trực- Tỉnh Nam Định),Xã Yên Lộc (Huyện Ý Yên- Tỉnh Nam Định),Xã Yên Tiến (Huyện Ý Yên- Tỉnh Nam Định),Xã Yên Hưng (Huyện Ý Yên- Tỉnh Nam Định),Xã Gia Xuân (Huyện Gia Viễn- Tỉnh Ninh Bình),Xã Gia Vượng (Huyện Gia Viễn- Tỉnh Ninh Bình),Xã Gia Lạc (Huyện Gia Viễn- Tỉnh Ninh Bình),Xã Thanh Lạc (Huyện Nho Quan- Tỉnh Ninh Bình),Xã Cúc Phương (Huyện Nho Quan- Tỉnh Ninh Bình),Xã Thạch Định (Huyện Thạch Thành- Tỉnh Thanh Hóa),Xã Vĩnh Phúc (Huyện Vĩnh Lộc- Tỉnh Thanh Hóa),Xã Định Long (Huyện Yên Định- Tỉnh Thanh Hóa),Xã Định Tăng (Huyện Yên Định- Tỉnh Thanh Hóa),Xã Xuân Phong (Huyện Thọ Xuân- Tỉnh Thanh Hóa),Xã Thọ Ngọc (Huyện Triệu Sơn- Tỉnh Thanh Hóa),85000,2giờ35phút
17H-26398#Tỉnh Thái Bình:Tỉnh Thanh Hóa#,Phường Bồ Xuyên (Thành phố Thái Bình- Tỉnh Thái Bình),Phường Quang Trung (Thành phố Thái Bình- Tỉnh Thái Bình),Xã Nguyên Xá (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Duy Nhất (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Liêm Hải (Huyện Trực Ninh- Tỉnh Nam Định),Xã Hải Trung (Huyện Hải Hậu- Tỉnh Nam Định),Xã Hải Anh (Huyện Hải Hậu- Tỉnh Nam Định),Thị trấn Ninh Cường (Huyện Trực Ninh- Tỉnh Nam Định),Xã Khánh Thủy (Huyện Yên Khánh- Tỉnh Ninh Bình),Xã Ân Hòa (Huyện Kim Sơn- Tỉnh Ninh Bình),Thị trấn Phát Diệm (Huyện Kim Sơn- Tỉnh Ninh Bình),Xã Yên Lộc (Huyện Kim Sơn- Tỉnh Ninh Bình),Xã Nga Thái (Huyện Nga Sơn- Tỉnh Thanh Hóa),Xã Nga Yên (Huyện Nga Sơn- Tỉnh Thanh Hóa),Xã Nga Văn (Huyện Nga Sơn- Tỉnh Thanh Hóa),Xã Nga Vịnh (Huyện Nga Sơn- Tỉnh Thanh Hóa),Phường Lam Sơn (Thị xã Bỉm Sơn- Tỉnh Thanh Hóa),70000,1giờ45phút
17G-52655#Tỉnh Thái Bình:Tỉnh Thanh Hóa#,Xã Tân Bình (Thành phố Thái Bình- Tỉnh Thái Bình),Phường Quang Trung (Thành phố Thái Bình- Tỉnh Thái Bình),Xã Vũ Tiến (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Liêm Hải (Huyện Trực Ninh- Tỉnh Nam Định),Xã Trực Đại (Huyện Trực Ninh- Tỉnh Nam Định),Xã Hải Phong (Huyện Hải Hậu- Tỉnh Nam Định),Xã Khánh Mậu (Huyện Yên Khánh- Tỉnh Ninh Bình),Xã Khánh Cư (Huyện Yên Khánh- Tỉnh Ninh Bình),Phường Bích Đào (Thành phố Ninh Bình- Tỉnh Ninh Bình),Phường Ninh Khánh (Thành phố Ninh Bình- Tỉnh Ninh Bình),Xã Gia Sinh (Huyện Gia Viễn- Tỉnh Ninh Bình),Xã Văn Phú (Huyện Nho Quan- Tỉnh Ninh Bình),Xã Thạch Định (Huyện Thạch Thành- Tỉnh Thanh Hóa),Thị trấn Vĩnh Lộc (Huyện Vĩnh Lộc- Tỉnh Thanh Hóa),Xã Định Bình (Huyện Yên Định- Tỉnh Thanh Hóa),Xã Thiệu Viên (Huyện Thiệu Hóa- Tỉnh Thanh Hóa),Xã Đông Hòa (Huyện Đông Sơn- Tỉnh Thanh Hóa),100000,2giờ51phút
17E-49853#Tỉnh Thái Bình:Tỉnh Thanh Hóa#,Xã Tân Bình (Thành phố Thái Bình- Tỉnh Thái Bình),Xã Minh Khai (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Điền Xá (Huyện Nam Trực- Tỉnh Nam Định),Thị trấn Nam Giang (Huyện Nam Trực- Tỉnh Nam Định),Xã Liên Minh (Huyện Vụ Bản- Tỉnh Nam Định),Xã Nghĩa Minh (Huyện Nghĩa Hưng- Tỉnh Nam Định),Xã Khánh Công (Huyện Yên Khánh- Tỉnh Ninh Bình),Xã Khánh Mậu (Huyện Yên Khánh- Tỉnh Ninh Bình),Xã Khánh Dương (Huyện Yên Mô- Tỉnh Ninh Bình),Phường Yên Bình (Thành phố Tam Điệp- Tỉnh Ninh Bình),Xã Sơn Hà (Huyện Nho Quan- Tỉnh Ninh Bình),Xã Kỳ Phú (Huyện Nho Quan- Tỉnh Ninh Bình),Xã Thạch Sơn (Huyện Thạch Thành- Tỉnh Thanh Hóa),Thị trấn Phong Sơn (Huyện Cẩm Thủy- Tỉnh Thanh Hóa),Xã Điền Quang (Huyện Bá Thước- Tỉnh Thanh Hóa),Xã Ban Công (Huyện Bá Thước- Tỉnh Thanh Hóa),Xã Phú Xuân (Huyện Quan Hóa- Tỉnh Thanh Hóa),102000,3giờ55phút
17P-51561#Tỉnh Thái Bình:Tỉnh Thanh Hóa#,Phường Trần Hưng Đạo (Thành phố Thái Bình- Tỉnh Thái Bình),Xã Vũ Tiến (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Nam Thanh (Huyện Nam Trực- Tỉnh Nam Định),Xã Trực Hưng (Huyện Trực Ninh- Tỉnh Nam Định),Xã Yên Phúc (Huyện Ý Yên- Tỉnh Nam Định),Xã Yên Tiến (Huyện Ý Yên- Tỉnh Nam Định),Xã Gia Trấn (Huyện Gia Viễn- Tỉnh Ninh Bình),Xã Gia Hòa (Huyện Gia Viễn- Tỉnh Ninh Bình),Xã Gia Phú (Huyện Gia Viễn- Tỉnh Ninh Bình),Xã Gia Tiến (Huyện Gia Viễn- Tỉnh Ninh Bình),Xã Ninh Vân (Huyện Hoa Lư- Tỉnh Ninh Bình),Xã Yên Hưng (Huyện Yên Mô- Tỉnh Ninh Bình),Xã Nga Điền (Huyện Nga Sơn- Tỉnh Thanh Hóa),Xã Nga Thủy (Huyện Nga Sơn- Tỉnh Thanh Hóa),Xã Hoằng Trường (Huyện Hoằng Hóa- Tỉnh Thanh Hóa),Xã Hoằng Lưu (Huyện Hoằng Hóa- Tỉnh Thanh Hóa),Phường Quảng Thọ (Thành phố Sầm Sơn- Tỉnh Thanh Hóa),94000,2giờ41phút
17O-87447#Tỉnh Thái Bình:Tỉnh Thanh Hóa#,Phường Trần Lãm (Thành phố Thái Bình- Tỉnh Thái Bình),Xã Trung An (Huyện Vũ Thư- Tỉnh Thái Bình),Xã Trực Chính (Huyện Trực Ninh- Tỉnh Nam Định),Thị trấn Cát Thành (Huyện Trực Ninh- Tỉnh Nam Định),Xã Hải Quang (Huyện Hải Hậu- Tỉnh Nam Định),Xã Hải Đường (Huyện Hải Hậu- Tỉnh Nam Định),Xã Nghĩa Trung (Huyện Nghĩa Hưng- Tỉnh Nam Định),Xã Yên Cường (Huyện Ý Yên- Tỉnh Nam Định),Xã Yên Hưng (Huyện Ý Yên- Tỉnh Nam Định),Xã Gia Vân (Huyện Gia Viễn- Tỉnh Ninh Bình),Xã Gia Lâm (Huyện Nho Quan- Tỉnh Ninh Bình),Xã Văn Phong (Huyện Nho Quan- Tỉnh Ninh Bình),Xã Cúc Phương (Huyện Nho Quan- Tỉnh Ninh Bình),Xã Vĩnh Long (Huyện Vĩnh Lộc- Tỉnh Thanh Hóa),Xã Định Long (Huyện Yên Định- Tỉnh Thanh Hóa),Xã Thiệu Duy (Huyện Thiệu Hóa- Tỉnh Thanh Hóa),Phường An Hưng (Thành phố Thanh Hóa- Tỉnh Thanh Hóa),87000,2giờ57phút
15C-55155#Thành phố Hải Phòng:Thành phố Hà Nội#,Xã Hồng Thái (Huyện An Dương- Thành phố Hải Phòng),Xã Lê Lợi (Huyện An Dương- Thành phố Hải Phòng),Xã Kim Tân (Huyện Kim Thành- Tỉnh Hải Dương),Xã Thanh An (Huyện Thanh Hà- Tỉnh Hải Dương),Phường Ái Quốc (Thành phố Hải Dương- Tỉnh Hải Dương),Xã Nam Hồng (Huyện Nam Sách- Tỉnh Hải Dương),Xã Lai Hạ (Huyện Lương Tài- Tỉnh Bắc Ninh),Xã Nhân Thắng (Huyện Gia Bình- Tỉnh Bắc Ninh),Xã Mộ Đạo (Thị xã Quế Võ- Tỉnh Bắc Ninh),Phường Hạp Lĩnh (Thành phố Bắc Ninh- Tỉnh Bắc Ninh),Xã Nội Duệ (Huyện Tiên Du- Tỉnh Bắc Ninh),Phường Đồng Kỵ (Thành phố Từ Sơn- Tỉnh Bắc Ninh),Xã Liên Hà (Huyện Đông Anh- Thành phố Hà Nội),Xã Tiên Dương (Huyện Đông Anh- Thành phố Hà Nội),Xã Kim Chung (Huyện Đông Anh- Thành phố Hà Nội),Xã Liên Hà (Huyện Đan Phượng- Thành phố Hà Nội),Xã Tam Thuấn (Huyện Phúc Thọ- Thành phố Hà Nội),82000,3giờ9phút
15D-28357#Thành phố Hải Phòng:Thành phố Hà Nội#,Xã Nam Sơn (Huyện An Dương- Thành phố Hải Phòng),Xã Bắc Sơn (Huyện An Dương- Thành phố Hải Phòng),Xã Ngũ Phúc (Huyện Kim Thành- Tỉnh Hải Dương),Xã Hồng Lạc (Huyện Thanh Hà- Tỉnh Hải Dương),Xã An Bình (Huyện Nam Sách- Tỉnh Hải Dương),Xã Nam Hưng (Huyện Nam Sách- Tỉnh Hải Dương),Xã Vạn Ninh (Huyện Gia Bình- Tỉnh Bắc Ninh),Phường Bồng Lai (Thị xã Quế Võ- Tỉnh Bắc Ninh),Phường Hạp Lĩnh (Thành phố Bắc Ninh- Tỉnh Bắc Ninh),Phường Tam Sơn (Thành phố Từ Sơn- Tỉnh Bắc Ninh),Xã Yên Thường (Huyện Gia Lâm- Thành phố Hà Nội),Phường Việt Hưng (Quận Long Biên- Thành phố Hà Nội),Phường Phạm Đình Hổ (Quận Hai Bà Trưng- Thành phố Hà Nội),Phường Trương Định (Quận Hai Bà Trưng- Thành phố Hà Nội),Xã Thanh Liệt (Huyện Thanh Trì- Thành phố Hà Nội),Xã Cao Viên (Huyện Thanh Oai- Thành phố Hà Nội),Xã Hồng Phong (Huyện Chương Mỹ- Thành phố Hà Nội),91000,3giờ1phút
15U-87750#Thành phố Hải Phòng:Thành phố Hà Nội#,Xã An Hưng (Huyện An Dương- Thành phố Hải Phòng),Xã Tam Kỳ (Huyện Kim Thành- Tỉnh Hải Dương),Xã Thanh Xá (Huyện Thanh Hà- Tỉnh Hải Dương),Xã Thanh Thủy (Huyện Thanh Hà- Tỉnh Hải Dương),Xã Thanh Lang (Huyện Thanh Hà- Tỉnh Hải Dương),Xã Hồng Lạc (Huyện Thanh Hà- Tỉnh Hải Dương),Xã Hồng Phong (Huyện Thanh Miện- Tỉnh Hải Dương),Xã Cẩm Văn (Huyện Cẩm Giàng- Tỉnh Hải Dương),Xã Quỳnh Phú (Huyện Gia Bình- Tỉnh Bắc Ninh),Phường Song Hồ (Thị xã Thuận Thành- Tỉnh Bắc Ninh),Xã Tri Phương (Huyện Tiên Du- Tỉnh Bắc Ninh),Phường Đông Ngàn (Thành phố Từ Sơn- Tỉnh Bắc Ninh),Phường Phù Khê (Thành phố Từ Sơn- Tỉnh Bắc Ninh),Xã Việt Hùng (Huyện Đông Anh- Thành phố Hà Nội),Xã Kim Nỗ (Huyện Đông Anh- Thành phố Hà Nội),Xã Liên Trung (Huyện Đan Phượng- Thành phố Hà Nội),Xã Thọ Xuân (Huyện Đan Phượng- Thành phố Hà Nội),94000,2giờ43phút
15H-96314#Thành phố Hải Phòng:Thành phố Hà Nội#,Xã Quốc Tuấn (Huyện An Dương- Thành phố Hải Phòng),Xã Thanh Cường (Huyện Thanh Hà- Tỉnh Hải Dương),Xã Minh Đức (Huyện Tứ Kỳ- Tỉnh Hải Dương),Xã Tân Quang (Huyện Ninh Giang- Tỉnh Hải Dương),Xã Cao Thắng (Huyện Thanh Miện- Tỉnh Hải Dương),Xã Tân Việt (Huyện Bình Giang- Tỉnh Hải Dương),Xã Lâm Thao (Huyện Lương Tài- Tỉnh Bắc Ninh),Xã Lãng Ngâm (Huyện Gia Bình- Tỉnh Bắc Ninh),Phường Vân Dương (Thành phố Bắc Ninh- Tỉnh Bắc Ninh),Phường Khúc Xuyên (Thành phố Bắc Ninh- Tỉnh Bắc Ninh),Xã Yên Trung (Huyện Yên Phong- Tỉnh Bắc Ninh),Xã Xuân Nộn (Huyện Đông Anh- Thành phố Hà Nội),Xã Mê Linh (Huyện Mê Linh- Thành phố Hà Nội),Xã Trung Châu (Huyện Đan Phượng- Thành phố Hà Nội),Xã Thọ Lộc (Huyện Phúc Thọ- Thành phố Hà Nội),Phường Xuân Khanh (Thị xã Sơn Tây- Thành phố Hà Nội),Xã Phú Phương (Huyện Ba Vì- Thành phố Hà Nội),93000,3giờ29phút
15A-75078#Thành phố Hải Phòng:Thành phố Hà Nội#,Xã Hồng Phong (Huyện An Dương- Thành phố Hải Phòng),Xã Kim Tân (Huyện Kim Thành- Tỉnh Hải Dương),Xã Thượng Quận (Thị xã Kinh Môn- Tỉnh Hải Dương),Xã Lê Ninh (Thị xã Kinh Môn- Tỉnh Hải Dương),Phường Thái Học (Thành phố Chí Linh- Tỉnh Hải Dương),Phường Văn An (Thành phố Chí Linh- Tỉnh Hải Dương),Xã Vạn Ninh (Huyện Gia Bình- Tỉnh Bắc Ninh),Xã Đại Lai (Huyện Gia Bình- Tỉnh Bắc Ninh),Xã Mộ Đạo (Thị xã Quế Võ- Tỉnh Bắc Ninh),Xã Lạc Vệ (Huyện Tiên Du- Tỉnh Bắc Ninh),Xã Hiên Vân (Huyện Tiên Du- Tỉnh Bắc Ninh),Phường Tân Hồng (Thành phố Từ Sơn- Tỉnh Bắc Ninh),Phường Châu Khê (Thành phố Từ Sơn- Tỉnh Bắc Ninh),Xã Cổ Loa (Huyện Đông Anh- Thành phố Hà Nội),Phường Bưởi (Quận Tây Hồ- Thành phố Hà Nội),Phường Mai Dịch (Quận Cầu Giấy- Thành phố Hà Nội),Phường Xuân Phương (Quận Nam Từ Liêm- Thành phố Hà Nội),87000,2giờ36phút
15E-17982#Thành phố Hải Phòng:Thành phố Hà Nội#,Thị trấn An Lão (Huyện An Lão- Thành phố Hải Phòng),Xã Vĩnh Lập (Huyện Thanh Hà- Tỉnh Hải Dương),Xã Phượng Kỳ (Huyện Tứ Kỳ- Tỉnh Hải Dương),Xã Ứng Hoè (Huyện Ninh Giang- Tỉnh Hải Dương),Xã Đoàn Thượng (Huyện Gia Lộc- Tỉnh Hải Dương),Xã Lê Lợi (Huyện Gia Lộc- Tỉnh Hải Dương),Xã Cẩm Đoài (Huyện Cẩm Giàng- Tỉnh Hải Dương),Xã Lai Hạ (Huyện Lương Tài- Tỉnh Bắc Ninh),Xã Bình Dương (Huyện Gia Bình- Tỉnh Bắc Ninh),Thị trấn Gia Bình (Huyện Gia Bình- Tỉnh Bắc Ninh),Xã Đại Đồng Thành (Thị xã Thuận Thành- Tỉnh Bắc Ninh),Xã Đại Đồng (Huyện Tiên Du- Tỉnh Bắc Ninh),Phường Giang Biên (Quận Long Biên- Thành phố Hà Nội),Phường Chương Dương (Quận Hoàn Kiếm- Thành phố Hà Nội),Phường Khâm Thiên (Quận Đống Đa- Thành phố Hà Nội),Phường Khương Trung (Quận Thanh Xuân- Thành phố Hà Nội),Phường Trung Văn (Quận Nam Từ Liêm- Thành phố Hà Nội),71000,2giờ41phút
15N-36745#Thành phố Hải Phòng:Thành phố Hà Nội#,Xã Quốc Tuấn (Huyện An Lão- Thành phố Hải Phòng),Xã Đại Đức (Huyện Kim Thành- Tỉnh Hải Dương),Xã Kim Đính (Huyện Kim Thành- Tỉnh Hải Dương),Xã Việt Hồng (Huyện Thanh Hà- Tỉnh Hải Dương),Xã Đồng Lạc (Huyện Nam Sách- Tỉnh Hải Dương),Xã Minh Tân (Huyện Nam Sách- Tỉnh Hải Dương),Xã Trung Chính (Huyện Lương Tài- Tỉnh Bắc Ninh),Xã Quỳnh Phú (Huyện Gia Bình- Tỉnh Bắc Ninh),Phường Song Hồ (Thị xã Thuận Thành- Tỉnh Bắc Ninh),Xã Tri Phương (Huyện Tiên Du- Tỉnh Bắc Ninh),Phường Đình Bảng (Thành phố Từ Sơn- Tỉnh Bắc Ninh),Xã Dục Tú (Huyện Đông Anh- Thành phố Hà Nội),Phường Tứ Liên (Quận Tây Hồ- Thành phố Hà Nội),Phường Nghĩa Tân (Quận Cầu Giấy- Thành phố Hà Nội),Phường Mỹ Đình 1 (Quận Nam Từ Liêm- Thành phố Hà Nội),Xã An Khánh (Huyện Hoài Đức- Thành phố Hà Nội),Xã Cộng Hòa (Huyện Quốc Oai- Thành phố Hà Nội),81000,2giờ29phút
15C-52519#Thành phố Hải Phòng:Thành phố Hà Nội#,Xã Quang Trung (Huyện An Lão- Thành phố Hải Phòng),Xã Bát Trang (Huyện An Lão- Thành phố Hải Phòng),Xã Bình Dân (Huyện Kim Thành- Tỉnh Hải Dương),Xã Thanh Lang (Huyện Thanh Hà- Tỉnh Hải Dương),Xã Việt Hồng (Huyện Thanh Hà- Tỉnh Hải Dương),Phường Ái Quốc (Thành phố Hải Dương- Tỉnh Hải Dương),Phường Quang Trung (Thành phố Hải Dương- Tỉnh Hải Dương),Xã Quyết Thắng (Thành phố Hải Dương- Tỉnh Hải Dương),Xã Tri Phương (Huyện Tiên Du- Tỉnh Bắc Ninh),Phường Tân Hồng (Thành phố Từ Sơn- Tỉnh Bắc Ninh),Phường Trang Hạ (Thành phố Từ Sơn- Tỉnh Bắc Ninh),Phường Phù Khê (Thành phố Từ Sơn- Tỉnh Bắc Ninh),Xã Liên Hà (Huyện Đông Anh- Thành phố Hà Nội),Xã Uy Nỗ (Huyện Đông Anh- Thành phố Hà Nội),Xã Vân Nội (Huyện Đông Anh- Thành phố Hà Nội),Xã Tiền Phong (Huyện Mê Linh- Thành phố Hà Nội),Xã Hoàng Kim (Huyện Mê Linh- Thành phố Hà Nội),82000,3giờ0phút
15X-74499#Thành phố Hải Phòng:Thành phố Hà Nội#,Xã Quang Trung (Huyện An Lão- Thành phố Hải Phòng),Xã Đại Đức (Huyện Kim Thành- Tỉnh Hải Dương),Xã Ngũ Phúc (Huyện Kim Thành- Tỉnh Hải Dương),Phường An Phụ (Thị xã Kinh Môn- Tỉnh Hải Dương),Xã Lạc Long (Thị xã Kinh Môn- Tỉnh Hải Dương),Phường Ái Quốc (Thành phố Hải Dương- Tỉnh Hải Dương),Xã Nam Trung (Huyện Nam Sách- Tỉnh Hải Dương),Xã Mỹ Hương (Huyện Lương Tài- Tỉnh Bắc Ninh),Phường Cách Bi (Thị xã Quế Võ- Tỉnh Bắc Ninh),Xã Yên Giả (Thị xã Quế Võ- Tỉnh Bắc Ninh),Xã Hiên Vân (Huyện Tiên Du- Tỉnh Bắc Ninh),Phường Tương Giang (Thành phố Từ Sơn- Tỉnh Bắc Ninh),Phường Phù Khê (Thành phố Từ Sơn- Tỉnh Bắc Ninh),Xã Việt Hùng (Huyện Đông Anh- Thành phố Hà Nội),Xã Vân Nội (Huyện Đông Anh- Thành phố Hà Nội),Xã Đại Mạch (Huyện Đông Anh- Thành phố Hà Nội),Xã Hồng Hà (Huyện Đan Phượng- Thành phố Hà Nội),67000,2giờ40phút
15U-55111#Thành phố Hải Phòng:Thành phố Hà Nội#,Xã An Tiến (Huyện An Lão- Thành phố Hải Phòng),Xã Thanh Cường (Huyện Thanh Hà- Tỉnh Hải Dương),Xã Minh Đức (Huyện Tứ Kỳ- Tỉnh Hải Dương),Xã Ninh Hải (Huyện Ninh Giang- Tỉnh Hải Dương),Xã Quảng Nghiệp (Huyện Tứ Kỳ- Tỉnh Hải Dương),Xã Lê Lợi (Huyện Gia Lộc- Tỉnh Hải Dương),Xã Cao An (Huyện Cẩm Giàng- Tỉnh Hải Dương),Xã Tân Lãng (Huyện Lương Tài- Tỉnh Bắc Ninh),Xã Chi Lăng (Thị xã Quế Võ- Tỉnh Bắc Ninh),Phường Đại Phúc (Thành phố Bắc Ninh- Tỉnh Bắc Ninh),Phường Vạn An (Thành phố Bắc Ninh- Tỉnh Bắc Ninh),Phường Phong Khê (Thành phố Bắc Ninh- Tỉnh Bắc Ninh),Xã Đại Đồng (Huyện Tiên Du- Tỉnh Bắc Ninh),Phường Giang Biên (Quận Long Biên- Thành phố Hà Nội),Phường Chương Dương (Quận Hoàn Kiếm- Thành phố Hà Nội),Phường Phương Liên (Quận Đống Đa- Thành phố Hà Nội),Phường Thượng Đình (Quận Thanh Xuân- Thành phố Hà Nội),61000,2giờ23phút
15U-02130#Tỉnh Hải Dương:Thành phố Hà Nội#,Xã Ngũ Phúc (Huyện Kim Thành- Tỉnh Hải Dương),Xã Thanh An (Huyện Thanh Hà- Tỉnh Hải Dương),Phường Ái Quốc (Thành phố Hải Dương- Tỉnh Hải Dương),Xã Nam Trung (Huyện Nam Sách- Tỉnh Hải Dương),Xã An Thịnh (Huyện Lương Tài- Tỉnh Bắc Ninh),Xã Châu Phong (Thị xã Quế Võ- Tỉnh Bắc Ninh),Xã Đào Viên (Thị xã Quế Võ- Tỉnh Bắc Ninh),Xã Mộ Đạo (Thị xã Quế Võ- Tỉnh Bắc Ninh),Phường Hạp Lĩnh (Thành phố Bắc Ninh- Tỉnh Bắc Ninh),Phường Tương Giang (Thành phố Từ Sơn- Tỉnh Bắc Ninh),Phường Phù Khê (Thành phố Từ Sơn- Tỉnh Bắc Ninh),Xã Việt Hùng (Huyện Đông Anh- Thành phố Hà Nội),Xã Vân Nội (Huyện Đông Anh- Thành phố Hà Nội),Xã Đại Mạch (Huyện Đông Anh- Thành phố Hà Nội),Xã Hạ Mỗ (Huyện Đan Phượng- Thành phố Hà Nội),Xã Tam Thuấn (Huyện Phúc Thọ- Thành phố Hà Nội),Xã Thọ Lộc (Huyện Phúc Thọ- Thành phố Hà Nội),94000,3giờ0phút
15A-50951#Tỉnh Hải Dương:Thành phố Hà Nội#,Xã Nhân Huệ (Thành phố Chí Linh- Tỉnh Hải Dương),Phường Cổ Thành (Thành phố Chí Linh- Tỉnh Hải Dương),Xã Vạn Ninh (Huyện Gia Bình- Tỉnh Bắc Ninh),Phường Cách Bi (Thị xã Quế Võ- Tỉnh Bắc Ninh),Xã Mộ Đạo (Thị xã Quế Võ- Tỉnh Bắc Ninh),Phường Hạp Lĩnh (Thành phố Bắc Ninh- Tỉnh Bắc Ninh),Thị trấn Lim (Huyện Tiên Du- Tỉnh Bắc Ninh),Xã Hoàn Sơn (Huyện Tiên Du- Tỉnh Bắc Ninh),Xã Trung Mầu (Huyện Gia Lâm- Thành phố Hà Nội),Xã Cổ Bi (Huyện Gia Lâm- Thành phố Hà Nội),Xã Bát Tràng (Huyện Gia Lâm- Thành phố Hà Nội),Xã Văn Đức (Huyện Gia Lâm- Thành phố Hà Nội),Xã Liên Phương (Huyện Thường Tín- Thành phố Hà Nội),Xã Thư Phú (Huyện Thường Tín- Thành phố Hà Nội),Xã Thống Nhất (Huyện Thường Tín- Thành phố Hà Nội),Xã Nam Phong (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Phú Yên (Huyện Phú Xuyên- Thành phố Hà Nội),46000,1giờ40phút
15U-15767#Tỉnh Hải Dương:Thành phố Hà Nội#,Xã Ngọc Sơn (Thành phố Hải Dương- Tỉnh Hải Dương),Phường Phù Lương (Thị xã Quế Võ- Tỉnh Bắc Ninh),Phường Phù Lương (Thị xã Quế Võ- Tỉnh Bắc Ninh),Phường Quế Tân (Thị xã Quế Võ- Tỉnh Bắc Ninh),Phường Phương Liễu (Thị xã Quế Võ- Tỉnh Bắc Ninh),Phường Vân Dương (Thành phố Bắc Ninh- Tỉnh Bắc Ninh),Phường Đại Phúc (Thành phố Bắc Ninh- Tỉnh Bắc Ninh),Phường Vệ An (Thành phố Bắc Ninh- Tỉnh Bắc Ninh),Phường Khúc Xuyên (Thành phố Bắc Ninh- Tỉnh Bắc Ninh),Phường Vạn An (Thành phố Bắc Ninh- Tỉnh Bắc Ninh),Xã Thụy Hòa (Huyện Yên Phong- Tỉnh Bắc Ninh),Xã Yên Trung (Huyện Yên Phong- Tỉnh Bắc Ninh),Xã Đông Tiến (Huyện Yên Phong- Tỉnh Bắc Ninh),Xã Việt Long (Huyện Sóc Sơn- Thành phố Hà Nội),Xã Tân Hưng (Huyện Sóc Sơn- Thành phố Hà Nội),Xã Trung Giã (Huyện Sóc Sơn- Thành phố Hà Nội),Xã Nam Sơn (Huyện Sóc Sơn- Thành phố Hà Nội),56000,1giờ52phút
15P-08532#Tỉnh Hải Dương:Thành phố Hà Nội#,Xã Hồng Quang (Huyện Thanh Miện- Tỉnh Hải Dương),Xã Bình Xuyên (Huyện Bình Giang- Tỉnh Hải Dương),Xã Long Xuyên (Huyện Bình Giang- Tỉnh Hải Dương),Xã Cao An (Huyện Cẩm Giàng- Tỉnh Hải Dương),Xã Lai Hạ (Huyện Lương Tài- Tỉnh Bắc Ninh),Xã Bình Dương (Huyện Gia Bình- Tỉnh Bắc Ninh),Xã Nhân Thắng (Huyện Gia Bình- Tỉnh Bắc Ninh),Xã Đại Bái (Huyện Gia Bình- Tỉnh Bắc Ninh),Xã Đại Đồng Thành (Thị xã Thuận Thành- Tỉnh Bắc Ninh),Xã Lệ Chi (Huyện Gia Lâm- Thành phố Hà Nội),Xã Dương Xá (Huyện Gia Lâm- Thành phố Hà Nội),Xã Bát Tràng (Huyện Gia Lâm- Thành phố Hà Nội),Xã Vạn Phúc (Huyện Thanh Trì- Thành phố Hà Nội),Xã Vân Tảo (Huyện Thường Tín- Thành phố Hà Nội),Xã Lê Lợi (Huyện Thường Tín- Thành phố Hà Nội),Xã Đại Thắng (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Chuyên Mỹ (Huyện Phú Xuyên- Thành phố Hà Nội),47000,1giờ9phút
15Q-25915#Tỉnh Hải Dương:Thành phố Hà Nội#,Xã Định Sơn (Huyện Cẩm Giàng- Tỉnh Hải Dương),Xã Lâm Thao (Huyện Lương Tài- Tỉnh Bắc Ninh),Thị trấn Gia Bình (Huyện Gia Bình- Tỉnh Bắc Ninh),Phường Cách Bi (Thị xã Quế Võ- Tỉnh Bắc Ninh),Phường Việt Hùng (Thị xã Quế Võ- Tỉnh Bắc Ninh),Xã Mộ Đạo (Thị xã Quế Võ- Tỉnh Bắc Ninh),Xã Tân Chi (Huyện Tiên Du- Tỉnh Bắc Ninh),Xã Đình Tổ (Thị xã Thuận Thành- Tỉnh Bắc Ninh),Xã Kim Sơn (Huyện Gia Lâm- Thành phố Hà Nội),Xã Dương Xá (Huyện Gia Lâm- Thành phố Hà Nội),Xã Kim Lan (Huyện Gia Lâm- Thành phố Hà Nội),Xã Ngũ Hiệp (Huyện Thanh Trì- Thành phố Hà Nội),Xã Hòa Bình (Huyện Thường Tín- Thành phố Hà Nội),Xã Thanh Văn (Huyện Thanh Oai- Thành phố Hà Nội),Xã Phú Nam An (Huyện Chương Mỹ- Thành phố Hà Nội),Xã Viên Nội (Huyện Ứng Hòa- Thành phố Hà Nội),Xã Hồng Sơn (Huyện Mỹ Đức- Thành phố Hà Nội),47000,1giờ58phút
